Angle (°),Distance (mm)
145.80,5314.50
156.03,0.00
157.61,4242.00
159.39,3327.75
162.80,3089.50
166.14,2928.00
168.52,1304.00
180.38,0.00
174.61,2539.00
176.30,2589.50
177.94,2699.00
179.55,2810.50
181.22,2822.50
196.36,0.00
199.70,2545.00
201.41,2459.00
203.17,2441.25
204.81,2431.50
206.48,2422.25
208.20,2344.75
209.88,2331.50
211.55,2311.25
213.23,2409.25
214.95,2281.75
216.59,2311.75
218.30,2266.25
220.02,2237.50
221.64,2269.25
223.31,2341.75
225.03,2303.25
226.69,2244.25
229.06,0.00
230.70,0.00
232.38,1043.25
237.28,0.00
239.09,0.00
241.69,2298.50
243.42,2172.25
245.14,2115.50
246.80,2156.00
248.42,2197.50
250.11,2246.00
251.73,2296.75
253.42,2351.00
255.08,2412.25
256.72,2476.00
258.41,2545.75
260.08,2626.75
261.73,2713.25
268.22,4192.25
271.56,4410.75
274.92,4492.50
276.61,4408.75
278.30,4384.75
281.67,4290.50
284.44,1015.25
288.39,3954.75
293.22,833.00
294.86,831.00
296.50,787.25
298.31,786.25
299.83,787.75
301.39,847.00
303.42,0.00
305.06,3560.75
309.62,0.00
311.19,970.00
312.89,974.25
314.56,981.00
316.19,984.50
317.61,0.00
326.42,920.25
335.67,1690.25
337.36,0.00
339.17,1537.75
340.86,1482.25
342.55,1503.00
344.20,1486.75
345.86,1518.00
352.61,1420.25
354.31,1370.00
359.22,1458.00
0.94,1502.75
2.58,1498.75
4.20,1489.00
5.89,1465.75
7.61,1443.50
16.11,1356.75
17.83,1350.50
20.34,4610.50
22.02,4570.75
23.70,4545.25
25.38,4527.25
27.05,4488.50
28.59,7320.75
30.28,7323.00
34.19,0.00
35.86,1913.25
37.56,1803.75
39.33,1708.00
40.98,1623.00
42.72,1550.00
44.47,1489.50
46.17,1422.75
47.81,1412.50
49.61,1352.25
51.28,1353.75
52.89,1337.25
54.56,1330.00
56.27,1370.25
63.12,1100.50
64.78,1055.25
69.73,1083.50
71.42,1083.75
73.02,1114.50
76.38,1180.50
78.02,1217.50
79.58,1258.50
81.19,1302.75
82.84,1348.25
84.59,1402.50
93.23,0.00
87.59,2282.75
89.23,2380.00
90.88,2424.50
92.52,2544.25
94.17,2678.75
95.80,2822.25
97.84,1719.75
99.59,1609.00
101.20,1612.50
102.95,1625.00
104.62,1634.00
106.27,1618.25
107.91,1626.25
109.58,1603.25
111.20,1646.50
119.95,0.00
113.92,4840.25
115.59,5017.75
118.91,5382.25
120.61,5174.75
122.25,5240.00
123.97,4851.50
125.64,4796.50
127.30,4854.00
128.95,4875.25
130.70,4990.00
132.38,5086.75
134.08,5053.50
135.73,4964.00
137.44,5003.25
139.09,4965.50
144.11,0.00
145.80,5309.75
156.02,0.00
157.61,4242.00
159.39,3328.75
162.77,3089.50
166.16,2928.25
168.52,1304.25
180.39,0.00
174.61,2539.50
176.28,2590.00
177.94,2698.50
179.58,2810.25
181.28,2822.50
196.39,0.00
199.75,2543.75
201.45,2456.75
203.16,2441.00
204.84,2431.50
206.53,2422.25
208.23,2345.50
209.92,2331.50
211.58,2311.25
213.27,2407.00
214.98,2282.00
216.67,2312.00
218.34,2266.00
220.00,2237.75
221.70,2269.50
223.36,2342.25
225.03,2303.75
226.70,2244.50
229.03,1098.75
230.72,0.00
232.44,1043.25
237.41,0.00
239.11,0.00
241.77,2291.50
243.47,2166.75
245.20,2115.50
246.83,2157.00
248.47,2199.50
250.16,2246.25
251.81,2297.00
253.48,2351.25
255.12,2414.50
256.81,2476.50
258.44,2549.75
260.11,2631.00
261.77,2713.75
270.91,0.00
268.28,4200.50
271.62,4410.75
275.00,4481.00
276.67,4417.00
278.38,4383.75
281.70,4291.00
284.53,1014.50
288.44,3954.50
293.17,833.00
294.92,830.25
296.58,787.00
298.41,786.00
299.86,787.75
301.48,845.25
303.48,3483.00
305.14,3564.50
311.23,971.50
312.95,974.25
314.61,982.25
316.27,990.25
317.69,0.00
326.45,920.50
335.83,1693.75
337.47,0.00
339.22,1537.25
340.95,1485.00
342.64,1501.75
344.28,1487.00
346.00,1518.00
352.69,1417.50
354.44,1363.50
359.36,1460.50
0.95,1512.00
2.70,1498.50
4.38,1488.25
6.03,1463.25
7.73,1442.75
16.27,1354.75
17.89,1350.00
20.45,4613.00
22.14,4575.50
23.81,4545.75
25.48,4524.50
27.17,4473.00
28.70,7318.75
30.39,7321.75
32.05,8420.75
34.31,0.00
35.97,1923.00
37.70,1795.25
39.45,1703.25
41.12,1620.25
42.84,1544.00
44.56,1479.25
46.28,1420.50
47.97,1414.50
49.67,1349.75
51.39,1354.50
53.06,1336.00
54.77,1330.50
56.34,0.00
61.45,1153.75
63.22,1097.50
64.91,1051.75
69.91,1082.25
71.59,1086.25
73.16,1115.00
76.52,1183.25
78.08,1219.25
79.70,1260.50
81.36,1305.75
83.17,1352.75
84.73,1407.75
93.39,0.00
87.77,2317.00
89.36,2364.00
91.00,2432.75
92.62,2554.50
94.30,2690.00
95.97,2834.50
97.97,1723.75
99.70,1604.25
101.34,1625.50
103.05,1625.25
104.73,1634.00
106.41,1617.75
109.72,1606.50
111.31,1647.25
112.41,0.00
114.08,4823.50
123.45,0.00
119.08,5387.00
120.77,5177.00
122.42,5257.00
124.11,4803.25
125.80,4785.00
127.44,4852.75
129.12,4881.25
130.89,4986.25
132.55,5087.50
134.20,5001.75
135.91,4973.50
137.59,4960.75
139.27,4972.25
144.28,5309.25
145.95,0.00
156.17,3494.25
157.78,4222.75
159.56,3316.50
164.62,2971.25
168.64,1304.75
171.89,0.00
173.11,0.00
174.83,2526.25
176.45,2598.75
178.11,2707.25
179.75,2823.50
181.44,2819.00
196.56,0.00
198.23,2557.25
199.92,2561.25
201.64,2451.75
203.39,2440.25
205.03,2430.25
206.73,2422.25
208.42,2339.25
210.09,2329.25
211.81,2313.50
213.47,0.00
215.17,2284.00
216.86,2312.75
218.55,2256.75
220.20,2238.00
221.89,2274.75
223.56,2347.50
225.23,2291.50
226.89,2244.25
229.22,1096.00
230.98,0.00
234.34,1006.25
237.58,1120.75
239.28,0.00
241.97,2278.50
243.67,2154.25
245.39,2118.75
247.02,2160.00
248.69,2205.25
250.36,2251.50
251.98,2304.75
253.69,2360.75
255.33,2420.25
257.02,2487.75
258.67,2560.75
260.33,2639.00
261.98,2722.25
263.50,0.00
265.17,0.00
268.47,4219.00
271.81,4431.25
273.48,0.00
275.20,4484.75
276.88,4451.75
281.95,4287.00
284.78,1012.50
288.69,3952.75
291.73,0.00
293.44,833.00
295.12,824.75
296.83,786.75
298.58,786.50
300.08,788.00
301.77,847.50
303.73,3490.00
305.34,0.00
309.94,911.25
311.42,981.50
313.17,975.00
314.83,991.50
316.53,991.25
317.94,1173.00
332.69,0.00
334.36,0.00
336.03,1705.25
339.52,1534.00
341.17,1484.75
342.88,1501.00
344.53,1497.50
346.16,1523.75
352.95,1411.00
359.53,1468.75
1.20,1517.25
2.91,1487.75
4.61,1484.00
6.31,1460.50
7.95,1440.25
14.80,0.00
16.44,1353.25
18.16,1349.50
26.69,0.00
20.69,4608.75
22.36,4568.75
24.05,4538.25
25.70,4522.75
27.39,4470.25
28.94,7298.50
30.62,7346.25
32.27,8324.75
34.50,1992.50
36.20,1884.50
37.92,1783.00
39.69,1690.00
41.36,1607.50
43.08,1536.00
44.86,1469.50
46.56,1413.00
49.91,1356.50
58.59,0.00
53.30,1332.25
54.97,1332.00
56.53,0.00
63.41,1091.00
65.12,1047.00
70.12,1078.00
71.80,1090.75
73.44,1121.00
75.08,1154.00
76.72,1187.25
78.33,1225.50
79.97,1268.50
81.56,1312.50
83.38,1360.50
85.00,1415.50
86.25,0.00
87.94,0.00
89.56,2361.75
91.25,2453.25
92.88,2577.25
94.56,2710.75
96.17,2849.25
100.00,1606.75
101.59,1639.75
103.30,1623.75
104.97,1622.00
106.64,1617.25
109.94,1620.75
111.56,1658.00
112.66,0.00
114.33,4790.50
119.30,5402.25
121.00,5179.75
130.36,0.00
124.36,4819.25
126.02,4784.25
127.67,4850.25
129.38,4891.00
131.12,5024.25
132.80,5095.25
134.48,4991.00
136.16,4983.25
137.81,4956.75
139.50,4975.50
144.52,5319.00
146.22,0.00
158.05,4196.50
161.53,3173.50
164.92,2953.75
167.20,0.00
168.89,1305.25
170.52,0.00
172.08,0.00
173.33,0.00
175.05,2521.75
176.72,2616.75
178.36,2726.25
179.98,2841.00
196.81,2617.00
198.53,2558.75
200.17,2565.50
201.91,2449.25
203.64,2438.50
205.33,2428.50
207.00,2417.00
208.69,2339.50
210.38,2322.50
212.05,2324.75
213.78,0.00
215.45,2289.00
217.11,2310.00
218.81,2249.75
220.50,2239.75
222.16,2288.50
223.84,2353.75
227.17,2254.75
229.56,1096.75
231.20,1059.75
234.70,1005.00
237.92,1122.25
239.55,1100.25
242.25,2256.75
243.98,2137.25
245.67,2126.75
247.34,2167.00
248.98,2212.50
250.67,2262.50
252.31,2313.25
253.95,2369.75
255.66,2432.75
257.30,2497.50
258.98,2573.50
260.62,2655.50
262.30,2741.25
263.80,3777.75
267.12,0.00
272.14,0.00
273.81,4575.75
275.52,4483.75
277.22,4432.75
280.59,4261.25
285.00,1011.00
289.03,3950.25
292.06,832.00
293.78,832.75
295.52,820.00
297.14,786.75
298.92,786.25
300.48,788.50
302.09,831.00
304.05,3504.00
313.31,0.00
310.33,909.25
311.88,975.00
313.52,975.50
315.20,992.25
316.86,1001.25
333.00,0.00
336.41,1728.50
339.91,0.00
341.59,1498.25
343.25,1500.75
344.89,1510.00
346.58,1532.25
351.66,1441.00
353.36,1399.50
354.98,1337.25
359.97,1480.25
1.62,1517.50
3.31,1491.50
4.97,1478.75
6.67,1456.50
8.41,1435.00
15.20,1366.00
16.89,1348.75
18.55,1352.25
19.45,0.00
21.12,4595.25
22.80,4560.75
24.47,4531.75
26.17,4522.25
27.70,0.00
29.39,7299.75
31.05,0.00
32.73,8484.00
34.98,1966.25
36.66,1859.00
38.44,1758.75
40.17,1667.00
41.81,1589.00
43.59,1525.25
45.31,1453.50
46.97,1402.25
48.67,0.00
50.38,1356.00
59.06,0.00
53.77,1329.00
55.44,1337.75
57.02,1401.25
70.58,1074.00
72.28,1099.50
73.88,1130.00
75.58,1161.50
77.12,1198.00
78.88,1236.25
80.48,1281.00
82.11,1326.00
83.84,1377.25
85.48,1434.25
86.72,2286.25
88.45,2335.50
90.06,2374.25
91.73,2485.50
93.39,2613.75
95.05,2753.50
96.97,0.00
100.44,1610.00
102.16,1636.00
103.81,1627.25
105.53,1621.25
107.16,1618.00
110.45,1637.25
113.17,4838.75
114.83,4802.25
116.50,5039.75
118.17,5369.50
119.83,0.00
121.52,5211.75
130.89,0.00
124.89,4820.00
126.56,4865.50
128.22,4857.75
129.89,4967.75
131.66,5070.00
133.34,5099.00
135.02,4954.75
136.67,5013.25
138.38,4989.50
140.06,4991.75
145.08,5289.00
156.91,4333.50
158.69,0.00
160.38,3251.00
163.78,3024.50
165.47,2920.25
167.83,1315.25
171.02,1477.75
179.72,0.00
173.94,2588.75
175.66,2552.50
177.28,2654.75
178.92,2761.00
180.56,2843.25
197.42,2612.25
199.11,2559.00
200.77,2576.75
202.48,2444.75
204.25,2435.00
205.91,2425.25
207.56,2413.25
209.31,2340.50
210.95,2311.75
212.62,2385.00
214.34,2278.75
215.98,2304.50
217.72,2293.50
219.38,2242.00
221.08,2250.25
222.72,2322.75
224.41,2346.75
226.14,2268.75
228.39,0.00
230.12,1117.50
231.88,1047.25
233.56,1006.25
236.84,1081.25
238.41,0.00
240.06,1212.75
241.17,0.00
242.91,2209.25
244.61,2106.00
246.25,2141.75
247.94,2184.00
249.61,2230.50
251.22,2279.75
252.91,2335.00
254.59,2393.75
256.23,2454.25
257.88,2526.25
259.56,2603.00
261.20,2684.75
270.36,0.00
264.44,0.00
267.73,4143.00
269.39,4316.00
271.06,4460.75
272.73,4581.25
274.47,4529.25
277.83,4405.00
281.19,4303.75
287.97,0.00
289.62,3944.25
292.78,832.75
294.34,833.50
296.19,794.50
297.91,787.00
299.45,787.25
300.98,0.00
310.59,0.00
304.64,3533.00
310.80,0.00
312.44,973.25
314.16,978.50
315.72,990.00
322.34,1099.00
326.02,921.75
333.62,1750.50
335.34,1686.25
337.09,0.00
338.77,1553.75
340.53,1479.50
342.12,1507.75
343.83,1492.75
345.50,1516.25
352.23,1429.25
353.89,1383.25
358.92,1450.25
0.52,1498.50
2.22,1504.75
3.88,1493.75
5.64,1468.75
7.30,1446.75
9.00,1430.50
15.78,1361.25
17.45,1348.50
20.03,4618.75
21.72,4576.50
23.39,4549.25
25.08,4530.25
26.73,4502.75
28.30,7337.75
29.98,7314.50
31.62,0.00
35.55,1931.25
37.31,1821.50
39.00,1724.00
40.72,1640.50
42.42,1562.75
44.12,1501.75
45.89,1434.50
47.62,1406.75
49.27,1351.50
50.92,1353.00
52.62,1344.25
54.34,1330.00
62.88,1109.75
64.58,1061.00
69.59,1085.00
71.22,1080.00
72.86,1109.00
74.44,1141.75
76.14,1174.75
77.75,1211.00
79.44,1251.75
81.00,1297.25
82.61,1341.25
87.31,2310.50
88.95,2374.00
90.64,2403.75
92.30,2528.00
93.95,2659.50
95.59,2800.75
97.59,0.00
99.36,0.00
101.05,1609.00
102.73,1626.00
104.39,1638.75
106.09,1620.50
107.67,1624.25
109.38,1618.25
111.02,1645.75
119.77,0.00
113.75,4853.75
115.42,4999.25
118.72,5379.25
120.42,5190.75
122.09,5236.75
123.80,0.00
125.45,4807.00
127.14,4860.00
128.80,4875.75
130.55,4988.75
132.23,5082.75
133.91,5056.00
135.58,4960.00
137.27,5019.25
138.94,4962.50
140.58,0.00
143.97,0.00
145.66,5312.75
157.48,4249.50
159.23,3346.75
162.67,3093.50
166.05,2926.75
168.38,1305.50
180.27,0.00
174.53,2552.25
176.17,2583.00
177.84,2692.50
179.45,2803.25
181.16,2825.50
196.30,0.00
199.67,2544.75
201.36,2458.00
203.11,2441.25
204.78,2432.00
206.45,2421.50
208.19,2356.50
209.83,2333.00
211.55,2311.50
213.20,2408.50
214.94,2281.00
216.58,2310.50
218.31,2266.00
219.95,2237.50
221.61,2266.00
223.31,2342.25
224.98,2312.75
228.95,1101.50
230.75,0.00
232.39,1042.75
237.34,1120.50
239.11,0.00
241.73,2298.25
243.44,2172.25
245.19,2115.50
246.81,2156.75
248.48,2197.75
250.16,2246.25
251.80,2297.00
253.47,2351.50
255.09,2414.25
256.80,2476.50
258.44,2549.75
260.08,2631.00
261.73,2713.75
270.89,0.00
268.28,4200.25
271.62,4411.25
275.03,4484.25
276.69,4417.50
278.39,4383.75
281.72,4291.25
284.48,1014.75
288.50,3954.50
293.23,833.25
294.89,831.75
296.69,786.50
298.34,786.25
299.95,787.75
301.61,845.25
303.55,3480.75
311.34,971.75
313.03,974.50
314.72,986.50
316.33,993.75
317.73,0.00
326.50,920.75
332.53,0.00
337.55,0.00
339.36,1532.50
341.05,1485.50
342.69,1502.25
344.38,1491.25
346.06,1520.00
352.77,1416.50
359.45,1462.25
1.09,1515.50
2.73,1495.00
4.48,1487.25
6.11,1461.75
7.84,1442.00
14.64,0.00
16.38,1354.00
18.02,1347.50
20.55,4612.50
22.25,4570.25
23.92,4543.00
25.59,4524.25
27.30,4475.75
28.83,7308.25
30.50,7310.75
32.17,8357.75
34.42,2005.00
36.12,1918.00
37.80,1789.00
39.55,1694.25
41.28,1616.75
42.97,1540.75
44.72,1473.50
46.39,1417.00
48.06,1415.75
49.83,1356.25
51.55,1336.75
53.23,1333.75
54.91,1331.25
56.47,0.00
61.62,1149.25
63.33,1094.50
70.02,1079.50
71.73,1088.75
73.36,1118.00
75.02,1151.75
76.62,1186.50
78.22,1223.25
79.86,1263.00
81.50,1308.00
83.28,1359.50
84.92,1415.00
93.55,0.00
87.84,0.00
89.48,2361.75
91.16,2446.75
92.80,2569.00
94.44,2709.25
96.11,2853.75
99.89,1607.00
101.56,1635.00
103.19,1622.25
104.91,1624.75
106.58,1617.75
109.89,1625.25
111.50,1653.50
112.59,0.00
114.25,4793.75
119.25,5401.50
120.94,5173.75
130.33,0.00
124.31,4818.75
125.97,4783.25
127.64,4862.75
129.33,4891.75
131.05,5020.75
132.75,5093.25
134.42,4993.50
136.09,4983.75
137.78,4968.25
139.44,4974.75
144.45,5315.25
146.17,0.00
158.00,4197.00
161.48,3173.50
164.86,2955.00
167.22,0.00
168.88,1305.25
170.50,0.00
172.03,0.00
173.33,0.00
175.02,2521.50
176.67,2615.25
178.38,2725.50
179.97,2839.75
196.77,2617.25
198.48,2559.25
200.17,2566.00
201.88,2449.25
203.59,2438.50
205.27,2428.50
206.95,2417.25
208.66,2339.25
210.38,2322.75
212.02,2324.00
213.73,0.00
215.42,2289.25
217.09,2309.50
218.77,2250.25
220.48,2240.00
222.12,2288.00
223.80,2354.00
227.14,2257.00
229.52,1096.25
231.28,1057.50
237.91,1122.75
239.50,1101.00
242.25,2257.25
244.00,2137.50
245.66,2126.50
247.28,2166.50
248.97,2212.25
250.67,2262.25
252.30,2313.25
253.94,2369.50
255.62,2430.75
257.30,2496.75
258.95,2570.25
260.62,2655.00
262.27,2740.75
263.77,3778.00
267.12,0.00
272.11,0.00
273.78,4570.75
275.53,4486.75
277.22,4434.00
280.56,4261.75
285.06,1011.00
289.00,3950.00
292.03,832.00
293.83,832.75
295.47,820.75
297.20,786.75
298.83,786.00
300.38,788.50
302.08,830.75
304.05,3498.50
313.28,0.00
310.30,910.75
311.80,975.00
313.45,975.25
315.12,992.00
316.77,1001.25
333.02,0.00
334.70,1699.00
336.39,1722.25
339.89,0.00
341.52,1496.00
343.19,1500.75
344.86,1504.75
346.52,1532.00
351.59,1440.00
353.31,1400.25
354.95,1341.50
358.25,1438.25
359.89,1479.75
1.56,1519.50
3.28,1497.75
4.92,1479.00
6.61,1456.50
8.31,1436.25
15.16,1365.75
16.80,1349.75
18.47,1352.00
19.39,0.00
21.08,4598.25
22.73,4560.75
24.42,4532.00
26.09,4520.75
27.66,0.00
29.33,7310.75
32.66,8476.25
34.88,1972.00
36.59,1862.50
38.31,1761.75
40.08,1671.00
41.75,1590.00
43.47,1527.75
45.20,1456.75
46.94,1402.25
48.67,0.00
50.31,1355.50
59.00,0.00
53.73,1327.50
55.36,1336.75
57.00,1415.25
62.17,1131.25
63.92,1080.50
70.56,1075.25
72.14,1098.25
73.83,1129.75
75.47,1160.75
77.11,1196.25
78.77,1235.75
80.34,1279.25
81.97,1323.00
83.77,1372.00
85.39,1431.25
86.66,2285.75
88.34,2386.00
89.98,2376.25
91.64,2484.75
93.30,2605.50
94.94,2740.50
96.89,0.00
100.38,1614.25
102.03,1641.25
103.75,1626.75
105.39,1622.25
107.02,1618.75
110.30,1640.00
113.08,4833.25
114.72,4760.75
116.39,5029.75
121.41,5206.25
130.78,0.00
124.77,4819.50
126.44,4842.25
128.12,4853.50
129.78,4940.75
131.53,5070.00
133.20,5097.50
134.91,4956.00
136.59,5004.75
138.25,4980.25
139.94,4984.25
144.95,5293.50
156.81,4342.75
158.58,0.00
160.28,3264.75
163.66,3030.25
165.36,2929.25
167.62,1320.00
169.31,1315.75
170.88,1465.25
172.47,1611.00
173.84,2592.25
175.50,2547.00
177.19,2644.25
178.77,2752.00
180.47,2846.25
197.25,2612.00
198.97,2555.00
200.64,2581.00
202.34,2445.50
204.06,2436.25
205.78,2426.00
207.42,2414.75
209.17,2341.50
210.86,2314.75
212.48,2370.00
214.23,2280.25
215.91,2301.25
217.56,2300.50
219.27,2243.50
220.92,2247.75
222.59,2313.50
224.28,2348.50
228.27,0.00
229.97,1115.75
231.69,1050.75
236.70,1082.25
239.88,0.00
248.38,0.00
242.73,2223.25
244.45,2112.50
246.12,2139.25
247.75,2178.25
249.44,2225.50
251.11,2274.50
252.73,2329.25
254.45,2384.50
256.08,2448.00
257.70,2518.50
259.38,2594.00
261.05,2675.25
262.72,2765.75
264.30,0.00
267.56,4121.75
269.22,4303.50
270.91,4454.50
274.27,4545.50
277.64,4413.00
281.02,4307.00
295.41,0.00
289.45,3946.75
292.53,832.50
294.27,832.50
295.97,0.00
297.67,787.00
299.38,787.00
300.95,790.00
310.39,0.00
304.48,3522.00
307.09,0.00
312.33,972.50
313.98,977.25
315.55,988.25
322.09,0.00
325.77,921.50
333.39,1740.00
335.16,0.00
336.86,0.00
338.55,1572.00
340.30,1478.25
341.98,1506.75
343.59,1495.50
345.27,1512.50
352.06,1433.25
353.75,1390.00
0.33,1492.50
1.95,1509.25
3.72,1503.00
5.39,1474.25
7.08,1450.50
8.78,1431.00
15.56,1364.25
17.31,1349.25
19.81,4626.00
21.50,4578.25
23.17,4552.50
24.84,4533.50
26.55,4515.00
28.08,7371.25
29.75,7323.00
31.39,0.00
35.30,1946.25
37.09,1837.50
38.77,1737.25
40.47,1650.25
42.22,1573.00
43.95,1517.00
45.66,1440.75
47.36,1403.00
49.09,1353.00
50.73,1351.25
52.47,1350.00
54.09,1327.00
55.73,1344.00
57.42,0.00
62.61,1119.25
64.30,1067.75
69.23,1088.25
71.00,1077.25
74.28,1139.50
75.84,1170.25
77.45,1206.25
79.11,1245.00
80.78,1290.00
82.41,1334.00
84.16,1386.75
87.08,2302.00
88.75,2397.25
90.41,2395.00
92.06,2510.25
93.67,2634.75
95.33,2784.25
97.34,0.00
99.08,0.00
100.80,1614.75
102.47,1629.50
104.16,1636.75
105.78,1622.75
107.44,1620.75
109.09,1620.25
110.75,1644.75
113.48,4848.75
115.14,0.00
116.81,5047.75
118.45,5358.75
120.17,0.00
121.81,5238.25
125.17,4823.75
126.84,4861.00
128.53,4861.25
130.19,4987.00
131.95,5077.50
133.64,5102.75
135.33,4932.25
136.98,5063.25
138.67,4969.25
140.34,5015.25
145.38,5282.25
157.20,4294.00
160.67,3231.50
164.03,3009.75
165.75,2923.00
168.03,1309.50
174.22,2579.00
175.92,2566.00
177.53,2670.25
179.17,2783.50
180.86,2834.00
199.36,2559.50
201.05,0.00
202.80,2445.75
204.47,2433.00
206.17,2424.50
207.84,2383.25
209.53,2338.25
211.22,2309.50
212.89,2413.50
214.62,2281.75
216.28,2310.00
217.97,2283.00
219.64,2238.75
221.30,2257.25
222.95,2332.25
224.69,2333.00
226.38,2256.50
228.69,0.00
230.34,1117.75
232.16,1047.00
237.00,1104.25
238.69,0.00
240.25,1225.50
241.42,0.00
243.11,2191.00
244.81,2107.75
246.50,2149.25
248.16,2190.25
249.81,2235.50
251.47,2288.50
253.14,2342.00
254.78,2400.25
256.48,2465.75
258.09,2535.00
259.77,2611.75
261.42,2695.50
263.08,2788.25
267.94,4163.50
271.27,4467.50
272.97,0.00
274.66,4508.75
276.34,4473.25
278.03,4398.75
281.39,4293.75
284.22,0.00
288.16,0.00
289.83,3943.25
292.86,833.00
294.64,833.75
296.42,787.75
298.06,787.00
299.72,787.50
307.47,0.00
303.17,0.00
304.86,3543.75
310.94,0.00
312.72,973.75
314.34,979.75
315.91,992.75
322.44,1101.25
326.17,922.00
335.56,1690.00
337.23,1644.75
338.98,1545.00
340.69,1482.50
342.39,1503.50
343.98,1489.25
345.69,1516.25
352.39,1425.00
354.17,1374.75
359.05,1454.25
0.75,1503.75
2.41,1502.00
4.05,1490.75
5.75,1467.00
7.47,1445.00
15.97,1359.75
17.66,1349.00
20.22,4613.50
21.89,4572.50
23.55,4547.25
25.25,4528.75
26.92,4493.00
28.48,7302.25
30.16,7325.75
34.05,0.00
35.78,1919.00
37.45,1809.75
39.22,1714.25
40.91,1632.25
42.62,1554.75
44.33,1494.25
46.06,1428.00
47.73,1410.50
49.52,1352.50
51.17,1353.75
52.86,1340.25
54.53,1330.00
63.02,1105.00
64.78,1055.75
69.73,1084.50
71.41,1082.50
72.98,1112.75
76.28,1179.25
77.86,1215.00
79.56,1255.25
81.19,1300.50
82.81,1347.00
84.52,1402.00
87.50,2308.75
89.17,2396.75
90.81,2417.25
92.44,2537.50
94.11,2671.25
95.75,2821.25
97.78,1730.75
99.53,1618.25
101.20,1614.00
102.88,1632.25
104.56,1636.25
106.19,1621.75
107.81,1628.50
109.53,1606.75
111.14,1648.75
119.92,0.00
113.91,4842.75
115.56,5017.50
118.88,5387.50
120.59,5175.75
123.95,4883.50
125.62,4799.25
127.28,4847.25
128.94,4878.75
130.70,4989.00
132.38,5086.25
134.05,5057.50
135.73,4968.00
137.42,5003.25
139.08,4966.25
144.11,0.00
145.78,5296.00
156.06,0.00
157.62,4241.00
159.42,3330.00
162.80,3087.75
164.50,2984.25
166.17,2932.75
168.55,1304.50
180.42,0.00
174.69,2541.75
176.33,2594.75
178.00,2700.50
179.62,2813.25
181.31,2822.75
196.45,0.00
199.78,2544.75
201.48,2452.25
203.28,2440.75
204.95,2430.50
206.59,2422.75
208.33,2336.50
209.98,2330.75
211.70,2312.75
213.38,2389.00
215.06,2283.75
216.77,2312.75
218.42,2260.00
220.14,2237.25
221.78,2272.75
223.44,2345.75
225.16,2297.25
229.17,1098.25
230.84,0.00
237.48,1125.25
239.17,0.00
241.86,2284.75
243.61,2159.50
245.30,2118.50
246.95,2158.75
248.59,2203.50
250.27,2249.50
251.95,2300.75
253.59,2358.25
255.28,2419.50
256.92,2482.75
258.62,2557.75
260.25,2638.00
261.91,2721.50
263.44,0.00
268.44,4205.75
271.78,4395.75
273.45,0.00
275.16,4486.00
276.84,4453.00
278.53,4380.50
281.91,4287.50
284.67,1013.00
288.64,3952.75
291.75,0.00
293.45,833.50
295.17,824.50
296.84,786.75
298.47,786.50
300.05,787.75
301.70,847.00
303.70,3488.50
305.33,0.00
309.84,911.75
311.44,977.00
313.12,975.00
314.78,991.50
316.52,989.75
317.86,1172.50
332.73,0.00
334.39,0.00
336.03,1705.00
339.48,1531.50
341.20,1485.50
342.91,1502.50
344.55,1497.25
346.23,1523.00
352.92,1412.00
357.91,0.00
359.59,1467.50
1.20,1513.75
2.98,1488.75
4.62,1484.00
6.31,1460.00
8.00,1439.50
14.83,0.00
16.50,1351.00
18.19,1348.25
26.77,0.00
20.73,4608.00
22.44,4568.25
24.11,4536.75
25.80,4522.50
27.47,4468.50
29.02,7317.75
30.70,7340.75
32.36,8356.00
34.58,1991.75
36.30,1891.50
38.06,1777.50
39.72,1684.75
41.42,1607.50
43.16,1536.50
44.89,1466.75
46.66,1411.25
50.00,1355.00
58.69,0.00
53.41,1332.25
55.09,1333.25
56.67,1410.00
61.83,1141.50
65.28,1043.25
70.25,1076.25
71.94,1092.25
73.59,1121.25
75.16,1156.25
76.80,1190.50
78.44,1227.00
80.12,1272.00
81.69,1317.00
83.45,1365.75
85.11,1420.50
86.42,0.00
88.02,0.00
89.72,2359.25
91.38,2459.25
93.03,2582.50
94.67,2722.75
96.33,0.00
100.12,1615.50
101.78,1643.00
103.45,1629.75
105.09,1622.50
106.78,1619.75
110.05,1622.75
111.66,1672.00
112.81,4826.50
114.48,4765.25
123.83,0.00
119.47,5386.75
121.17,5193.00
122.81,5240.00
124.53,4821.00
126.20,4816.00
127.88,4860.00
129.53,4933.75
131.27,5028.25
132.94,5095.75
134.62,4982.50
136.31,4998.75
138.00,4975.25
139.67,4985.25
144.70,5311.75
146.39,0.00
156.53,0.00
158.28,0.00
161.70,3162.25
165.11,2938.00
167.42,0.00
169.09,1307.00
170.66,0.00
172.28,1588.00
173.56,2604.50
175.28,2534.25
176.89,2627.75
178.56,2735.75
180.20,2845.75
197.02,2614.75
198.70,2538.50
200.38,2564.25
202.12,2447.25
203.81,2437.25
205.52,2427.50
207.22,2417.00
208.91,2341.50
210.58,2319.50
